Div,Date,Time,HomeTeam,AwayTeam,Referee,B365H,B365D,B365A,Result,HomeTeamCode,AwayTeamCode,time,hour,RefereeCode,HomeTeam_Form_Score,AwayTeam_Form_Score,HomeTeam_Overall_Rating,AwayTeam_Overall_Rating,B365_result,H2H_HomeForm,H2H_AwayForm
E0,2023-08-05,17:30:00,Brighton,Everton,S Hooper,1.33,5.25,9.0,2,4,8,17:30:00,17,33,4,-1,0.46,0.344,1,0.0,2.0
E0,2023-08-05,20:00:00,Nott'm Forest,Southampton,M Oliver,2.1,3.6,3.4,1,19,21,20:00:00,20,22,-1,-3,0.374,0.197,1,0.0,1.0
E0,2023-05-13,12:30:00,Leeds,Newcastle,S Hooper,4.33,4.2,1.7,0,11,17,12:30:00,12,33,-1,3,0.276,0.507,2,1.0,1.0
E0,2023-05-13,15:00:00,Aston Villa,Tottenham,P Bankes,2.25,3.6,2.9,1,1,23,15:00:00,15,25,5,-3,0.503,0.506,1,0.0,1.0
E0,2023-05-13,15:00:00,Chelsea,Nott'm Forest,P Tierney,1.5,4.5,6.0,0,6,19,15:00:00,15,26,-3,-5,0.525,0.374,1,0.5,0.5
E0,2023-05-13,15:00:00,Crystal Palace,Bournemouth,M Salisbury,1.83,3.6,4.2,1,7,2,15:00:00,15,23,1,1,0.397,0.401,1,0.0,1.0
E0,2023-05-13,15:00:00,Man United,Wolves,J Brooks,1.36,5.0,7.5,1,16,26,15:00:00,15,11,4,-4,0.496,0.362,1,0.0,2.0
E0,2023-05-13,15:00:00,Southampton,Fulham,T Bramall,2.75,3.3,2.5,2,21,9,15:00:00,15,35,-4,-3,0.197,0.425,2,0.0,0.0
E0,2023-05-14,14:00:00,Brentford,West Ham,M Oliver,2.0,3.5,3.6,1,3,25,14:00:00,14,22,1,-1,0.415,0.39,1,1.0,2.0
E0,2023-05-14,14:00:00,Everton,Man City,A Taylor,9.0,4.75,1.36,2,8,15,14:00:00,14,3,-2,4,0.344,0.74,2,0.5,0.5
E0,2023-05-14,16:30:00,Arsenal,Brighton,A Madley,1.73,4.2,4.2,2,0,4,16:30:00,16,1,4,0,0.684,0.46,1,0.5,1.5
E0,2023-05-15,20:00:00,Leicester,Liverpool,C Pawson,5.25,4.33,1.57,2,12,13,20:00:00,20,5,-2,0,0.299,0.711,2,1.0,0.0
E0,2023-05-18,19:30:00,Newcastle,Brighton,R Jones,2.0,3.8,3.5,1,17,4,19:30:00,19,27,3,1,0.507,0.46,1,2.0,1.0
E0,2023-05-20,12:30:00,Tottenham,Brentford,J Gillett,1.83,3.9,4.0,2,23,3,12:30:00,12,12,2,-2,0.506,0.415,1,2.0,1.0
E0,2023-05-20,15:00:00,Bournemouth,Man United,C Kavanagh,6.0,4.75,1.5,2,2,16,15:00:00,15,4,-1,-2,0.401,0.496,2,0.0,0.0
E0,2023-05-20,15:00:00,Fulham,Crystal Palace,J Smith,2.45,3.4,2.9,0,9,7,15:00:00,15,15,-1,-1,0.425,0.397,1,0.0,1.0
E0,2023-05-20,15:00:00,Liverpool,Aston Villa,J Brooks,1.45,5.0,6.25,0,13,1,15:00:00,15,11,4,0,0.711,0.503,1,1.0,2.0
E0,2023-05-20,15:00:00,Wolves,Everton,D Coote,2.75,3.3,2.6,0,26,8,15:00:00,15,7,3,0,0.362,0.344,2,1.0,2.0
E0,2023-05-20,17:30:00,Nott'm Forest,Arsenal,A Taylor,5.25,4.33,1.57,1,19,0,17:30:00,17,3,0,1,0.374,0.684,2,0.0,0.0
E0,2023-05-21,13:30:00,West Ham,Leeds,P Bankes,2.4,3.5,2.88,1,25,11,13:30:00,13,25,0,-3,0.39,0.276,1,0.5,1.5
E0,2023-05-21,14:00:00,Brighton,Southampton,P Tierney,1.22,7.0,11.0,1,4,21,14:00:00,14,26,2,-3,0.46,0.197,1,1.0,2.0
E0,2023-05-21,16:00:00,Man City,Chelsea,M Oliver,1.25,6.0,11.0,1,15,6,16:00:00,16,22,5,-1,0.74,0.525,1,1.0,2.0
E0,2023-05-22,20:00:00,Newcastle,Leicester,A Marriner,1.36,5.5,7.0,0,17,12,20:00:00,20,2,3,-3,0.507,0.299,1,1.0,1.0
E0,2023-05-24,20:00:00,Brighton,Man City,S Hooper,4.0,4.33,1.75,0,4,15,20:00:00,20,33,2,5,0.46,0.74,2,0.0,0.0
E0,2023-05-25,20:00:00,Man United,Chelsea,S Attwell,1.6,4.33,5.0,1,16,6,20:00:00,20,31,4,-1,0.496,0.525,1,1.5,1.5
E0,2023-05-28,16:30:00,Arsenal,Wolves,A Marriner,1.36,5.25,8.0,1,0,26,16:30:00,16,2,2,-4,0.684,0.362,1,1.0,2.0
E0,2023-05-28,16:30:00,Aston Villa,Brighton,D Coote,2.0,3.6,3.5,1,1,4,16:30:00,16,7,5,-1,0.503,0.46,1,1.0,2.0
E0,2023-05-28,16:30:00,Brentford,Man City,J Brooks,3.8,4.0,1.83,1,3,15,16:30:00,16,11,1,4,0.415,0.74,2,0.0,1.0
E0,2023-05-28,16:30:00,Chelsea,Newcastle,J Gillett,2.9,3.5,2.38,0,6,17,16:30:00,16,12,-3,2,0.525,0.507,2,1.0,1.0
E0,2023-05-28,16:30:00,Crystal Palace,Nott'm Forest,T Bramall,1.67,4.0,5.0,0,7,19,16:30:00,16,35,2,-4,0.397,0.374,1,0.0,0.0
E0,2023-05-28,16:30:00,Everton,Bournemouth,S Attwell,1.5,4.5,6.5,1,8,2,16:30:00,16,31,-2,1,0.344,0.401,1,0.0,0.0
E0,2023-05-28,16:30:00,Leeds,Tottenham,A Taylor,2.75,3.8,2.3,2,11,23,16:30:00,16,3,-1,-3,0.276,0.506,2,0.0,0.0
E0,2023-05-28,16:30:00,Leicester,West Ham,S Hooper,1.91,3.8,3.6,1,12,25,16:30:00,16,33,-2,-1,0.299,0.39,1,0.5,1.5
E0,2023-05-28,16:30:00,Man United,Fulham,R Jones,1.5,4.33,6.0,1,16,9,16:30:00,16,27,5,-1,0.496,0.425,1,0.0,1.0
E0,2023-05-28,16:30:00,Southampton,Liverpool,D England,6.5,4.75,1.44,0,21,13,16:30:00,16,8,-4,2,0.197,0.711,2,0.0,0.0
E0,2023-11-08,20:00:00,Burnley,Man City,C Pawson,8.0,5.5,1.33,2,5,15,20:00:00,20,5,1,2,0.214,0.74,2,0.0,0.0
E0,2023-12-08,12:30:00,Arsenal,Nott'm Forest,M Oliver,1.18,7.0,15.0,1,0,19,12:30:00,12,22,2,-3,0.684,0.374,1,1.0,0.0
E0,2023-12-08,15:00:00,Bournemouth,West Ham,P Bankes,2.7,3.4,2.55,0,2,25,15:00:00,15,25,-3,-3,0.401,0.39,2,0.0,0.0
E0,2023-12-08,15:00:00,Brighton,Luton,D Coote,1.33,5.5,9.0,1,4,14,15:00:00,15,7,2,0,0.46,0.197,1,0.0,0.0
E0,2023-12-08,15:00:00,Everton,Fulham,S Attwell,2.2,3.4,3.3,2,8,9,15:00:00,15,31,-2,-1,0.344,0.425,1,0.5,0.5
E0,2023-12-08,15:00:00,Sheffield United,Crystal Palace,J Brooks,3.0,3.3,2.38,2,20,7,15:00:00,15,11,0,0,0.111,0.397,2,0.0,0.0
E0,2023-12-08,17:30:00,Newcastle,Aston Villa,A Madley,1.75,3.75,4.6,1,17,1,17:30:00,17,1,2,-1,0.507,0.503,1,2.0,0.0
E0,2023-08-13,14:00:00,Brentford,Tottenham,R Jones,2.75,3.4,2.45,0,3,23,14:00:00,14,27,2,-2,0.415,0.506,2,1.0,2.0
E0,2023-08-13,16:30:00,Chelsea,Liverpool,A Taylor,2.9,3.4,2.38,0,6,13,16:30:00,16,3,-2,3,0.525,0.711,2,2.0,2.0
E0,2023-08-14,20:00:00,Man United,Wolves,S Hooper,1.33,5.5,9.0,1,16,26,20:00:00,20,33,5,-4,0.496,0.362,1,1.0,2.0
E0,2023-08-18,19:45:00,Nott'm Forest,Sheffield United,P Bankes,1.95,3.4,4.0,1,19,20,19:45:00,19,25,2,0,0.374,0.111,1,0.0,0.0
E0,2023-08-19,15:00:00,Fulham,Brentford,D Bond,2.7,3.3,2.63,2,9,3,15:00:00,15,6,0,-1,0.425,0.415,2,1.0,0.0
E0,2023-08-19,15:00:00,Liverpool,Bournemouth,T Bramall,1.2,7.0,13.0,1,13,2,15:00:00,15,35,4,1,0.711,0.401,1,1.0,0.0
E0,2023-08-19,15:00:00,Wolves,Brighton,A Madley,4.0,3.8,1.85,2,26,4,15:00:00,15,1,4,-1,0.362,0.46,2,0.0,1.0
E0,2023-08-19,17:30:00,Tottenham,Man United,M Oliver,2.8,3.6,2.38,1,23,16,17:30:00,17,22,0,0,0.506,0.496,2,0.5,0.5
E0,2023-08-19,20:00:00,Man City,Newcastle,R Jones,1.67,4.0,5.0,1,15,17,20:00:00,20,27,5,1,0.74,0.507,1,2.5,1.5
E0,2023-08-20,14:00:00,Aston Villa,Everton,A Taylor,1.7,4.0,4.5,1,1,8,14:00:00,14,3,5,0,0.503,0.344,1,2.0,2.0
E0,2023-08-20,16:30:00,West Ham,Chelsea,J Brooks,3.75,3.5,2.0,1,25,6,16:30:00,16,11,0,-3,0.39,0.525,2,1.5,0.5
E0,2023-08-21,20:00:00,Crystal Palace,Arsenal,D Coote,5.5,4.0,1.6,2,7,0,20:00:00,20,7,3,-1,0.397,0.684,2,1.5,0.5
E0,2023-08-25,20:00:00,Chelsea,Luton,R Jones,1.29,5.5,11.0,1,6,14,20:00:00,20,27,-2,-1,0.525,0.197,1,0.0,0.0
E0,2023-08-26,12:30:00,Bournemouth,Tottenham,T Robinson,3.8,3.75,1.91,2,2,23,12:30:00,12,37,-2,-2,0.401,0.506,2,0.0,1.0
E0,2023-08-26,15:00:00,Arsenal,Fulham,P Tierney,1.2,7.0,13.0,0,0,9,15:00:00,15,26,2,-1,0.684,0.425,1,1.0,1.0
E0,2023-08-26,15:00:00,Brentford,Crystal Palace,P Bankes,2.15,3.4,3.5,0,3,7,15:00:00,15,25,3,0,0.415,0.397,1,2.0,2.0
E0,2023-08-26,15:00:00,Everton,Wolves,C Pawson,2.3,3.3,3.2,2,8,26,15:00:00,15,5,-3,-5,0.344,0.362,1,0.5,0.5
E0,2023-08-26,15:00:00,Man United,Nott'm Forest,S Attwell,1.3,6.0,8.0,1,16,19,15:00:00,15,31,5,-3,0.496,0.374,1,1.0,1.0
E0,2023-08-26,17:30:00,Brighton,West Ham,A Taylor,1.53,4.75,5.25,2,4,25,17:30:00,17,3,2,-4,0.46,0.39,1,2.5,1.5
E0,2023-08-27,14:00:00,Burnley,Aston Villa,M Salisbury,3.4,3.4,2.15,2,5,1,14:00:00,14,23,-1,-3,0.214,0.503,2,0.5,0.5
E0,2023-08-27,14:00:00,Sheffield United,Man City,J Gillett,13.0,8.0,1.17,2,20,15,14:00:00,14,12,-1,2,0.111,0.74,2,0.0,0.0
E0,2023-08-27,16:30:00,Newcastle,Liverpool,J Brooks,2.2,3.75,3.0,2,17,13,16:30:00,16,11,2,3,0.507,0.711,1,0.0,0.0
E0,2023-01-09,20:00:00,Luton,West Ham,P Tierney,4.75,3.8,1.73,2,14,25,20:00:00,20,26,0,-2,0.197,0.39,2,0.0,0.0
E0,2023-02-09,12:30:00,Sheffield United,Everton,A Madley,2.9,3.25,2.5,0,20,8,12:30:00,12,1,-2,0,0.111,0.344,2,0.0,0.0
E0,2023-02-09,15:00:00,Brentford,Bournemouth,R Madley,1.73,3.8,4.75,0,3,2,15:00:00,15,28,3,-1,0.415,0.401,1,1.5,0.5
E0,2023-02-09,15:00:00,Burnley,Tottenham,D England,3.6,4.0,1.85,2,5,23,15:00:00,15,8,-3,0,0.214,0.506,2,1.0,0.0
E0,2023-02-09,15:00:00,Chelsea,Nott'm Forest,T Robinson,1.4,4.5,8.5,2,6,19,15:00:00,15,37,0,-3,0.525,0.374,1,1.0,1.0
E0,2023-02-09,15:00:00,Man City,Fulham,M Oliver,1.17,8.0,15.0,1,15,9,15:00:00,15,22,5,0,0.74,0.425,1,1.0,1.0
E0,2023-02-09,17:30:00,Brighton,Newcastle,S Attwell,2.5,3.8,2.55,1,4,17,17:30:00,17,31,0,-1,0.46,0.507,1,1.0,1.0
E0,2023-03-09,14:00:00,Crystal Palace,Wolves,R Jones,1.91,3.3,4.33,1,7,26,14:00:00,14,27,1,-3,0.397,0.362,1,2.0,1.0
E0,2023-03-09,14:00:00,Liverpool,Aston Villa,S Hooper,1.65,4.5,4.5,1,13,1,14:00:00,14,33,4,-2,0.711,0.503,1,1.5,2.5
E0,2023-03-09,16:30:00,Arsenal,Man United,A Taylor,1.75,3.8,4.5,1,0,16,16:30:00,16,3,2,-2,0.684,0.496,1,2.0,0.0
E0,2023-09-16,12:30:00,Wolves,Liverpool,M Oliver,6.0,5.0,1.45,2,26,13,12:30:00,12,22,2,3,0.362,0.711,2,1.0,0.0
E0,2023-09-16,15:00:00,Aston Villa,Crystal Palace,D England,1.91,3.6,4.0,1,1,7,15:00:00,15,8,5,-1,0.503,0.397,1,1.5,1.5
E0,2023-09-16,15:00:00,Fulham,Luton,M Salisbury,1.67,3.75,5.5,1,9,14,15:00:00,15,23,0,-2,0.425,0.197,1,0.0,0.0
E0,2023-09-16,15:00:00,Man United,Brighton,J Gillett,2.15,4.0,2.88,2,16,4,15:00:00,15,12,5,-1,0.496,0.46,1,1.0,0.0
E0,2023-09-16,15:00:00,Tottenham,Sheffield United,P Bankes,1.29,5.5,11.0,1,23,20,15:00:00,15,25,0,-1,0.506,0.111,1,0.0,0.0
E0,2023-09-16,15:00:00,West Ham,Man City,A Madley,7.0,4.5,1.45,2,25,15,15:00:00,15,1,2,2,0.39,0.74,2,0.5,0.5
E0,2023-09-16,17:30:00,Newcastle,Brentford,C Pawson,1.53,4.2,6.0,1,17,3,17:30:00,17,5,0,1,0.507,0.415,1,1.5,2.5
E0,2023-09-17,14:00:00,Bournemouth,Chelsea,D Coote,4.33,3.75,1.8,0,2,6,14:00:00,14,7,-2,-3,0.401,0.525,2,0.0,0.0
E0,2023-09-17,16:30:00,Everton,Arsenal,S Hooper,6.0,4.5,1.5,2,8,0,16:30:00,16,33,-3,0,0.344,0.684,2,2.0,0.0
E0,2023-09-18,19:45:00,Nott'm Forest,Burnley,R Jones,2.2,3.5,3.25,0,19,5,19:45:00,19,27,3,-1,0.374,0.214,1,0.0,0.0
E0,2023-09-23,15:00:00,Crystal Palace,Fulham,P Tierney,1.91,3.4,4.2,0,7,9,15:00:00,15,26,2,0,0.397,0.425,1,0.5,0.5
E0,2023-09-23,15:00:00,Luton,Wolves,J Smith,3.25,3.4,2.2,0,14,26,15:00:00,15,15,-1,-3,0.197,0.362,2,0.0,0.0
E0,2023-09-23,15:00:00,Man City,Nott'm Forest,A Taylor,1.14,8.5,15.0,1,15,19,15:00:00,15,3,5,-1,0.74,0.374,1,1.5,0.5
E0,2023-09-23,17:30:00,Brentford,Everton,M Oliver,1.8,3.8,4.2,2,3,8,17:30:00,17,22,2,0,0.415,0.344,1,1.5,1.5
E0,2023-09-23,20:00:00,Burnley,Man United,T Harrington,4.2,4.2,1.73,2,5,16,20:00:00,20,36,-5,-3,0.214,0.496,2,0.5,0.5
E0,2023-09-24,14:00:00,Arsenal,Tottenham,R Jones,1.67,4.33,4.33,0,0,23,14:00:00,14,27,2,2,0.684,0.506,1,2.0,1.0
E0,2023-09-24,14:00:00,Brighton,Bournemouth,J Brooks,1.36,5.25,7.5,1,4,2,14:00:00,14,11,2,-2,0.46,0.401,1,1.0,1.0
E0,2023-09-24,14:00:00,Chelsea,Aston Villa,J Gillett,1.91,3.75,3.8,2,6,1,14:00:00,14,12,0,-2,0.525,0.503,1,1.0,2.0
E0,2023-09-24,14:00:00,Liverpool,West Ham,C Kavanagh,1.4,5.0,7.0,1,13,25,14:00:00,14,4,4,0,0.711,0.39,1,2.0,1.0
E0,2023-09-24,16:30:00,Sheffield United,Newcastle,S Attwell,7.0,4.75,1.44,2,20,17,16:30:00,16,31,-2,-1,0.111,0.507,2,0.0,0.0
E0,2023-09-30,12:30:00,Aston Villa,Brighton,A Madley,2.55,3.75,2.55,1,1,4,12:30:00,12,1,5,1,0.503,0.46,1,2.0,2.0
E0,2023-09-30,15:00:00,Bournemouth,Arsenal,M Salisbury,5.5,4.5,1.53,2,2,0,15:00:00,15,23,-3,1,0.401,0.684,2,0.0,0.0
E0,2023-09-30,15:00:00,Everton,Luton,A Taylor,1.57,3.8,6.5,2,8,14,15:00:00,15,3,-3,-3,0.344,0.197,1,0.0,0.0
E0,2023-09-30,15:00:00,Man United,Crystal Palace,C Kavanagh,1.55,4.2,5.75,2,16,7,15:00:00,15,4,3,-1,0.496,0.397,1,2.5,0.5
E0,2023-09-30,15:00:00,Newcastle,Burnley,T Bramall,1.3,5.75,9.0,1,17,5,15:00:00,15,35,2,0,0.507,0.214,1,1.0,1.0
E0,2023-09-30,15:00:00,West Ham,Sheffield United,G Scott,1.45,4.5,7.0,1,25,20,15:00:00,15,10,1,-2,0.39,0.111,1,0.0,0.0
E0,2023-09-30,15:00:00,Wolves,Man City,C Pawson,8.0,5.75,1.33,1,26,15,15:00:00,15,5,0,2,0.362,0.74,2,0.0,0.0
E0,2023-09-30,17:30:00,Tottenham,Liverpool,S Hooper,2.9,4.0,2.15,1,23,13,17:30:00,17,33,2,3,0.506,0.711,2,1.0,1.0
E0,2023-01-10,14:00:00,Nott'm Forest,Brentford,P Tierney,2.75,3.1,2.7,0,19,3,14:00:00,14,26,4,1,0.374,0.415,2,0.5,0.5
E0,2023-02-10,20:00:00,Fulham,Chelsea,T Robinson,3.6,3.5,2.05,2,9,6,20:00:00,20,37,0,-2,0.425,0.525,2,1.5,0.5
E0,2023-03-10,19:30:00,Luton,Burnley,P Bankes,2.9,3.0,2.63,2,14,5,19:30:00,19,25,-1,-1,0.197,0.214,2,0.0,0.0
E0,2023-07-10,12:30:00,Luton,Tottenham,J Brooks,6.0,4.75,1.45,2,14,23,12:30:00,12,11,-2,3,0.197,0.506,2,0.0,0.0
E0,2023-07-10,15:00:00,Burnley,Chelsea,S Attwell,4.5,3.8,1.73,2,5,6,15:00:00,15,31,-5,-2,0.214,0.525,2,0.5,0.5
E0,2023-07-10,15:00:00,Everton,Bournemouth,D Coote,1.91,3.6,3.8,1,8,2,15:00:00,15,7,-3,-4,0.344,0.401,1,1.0,0.0
E0,2023-07-10,15:00:00,Fulham,Sheffield United,S Barrott,1.62,3.8,6.0,1,9,20,15:00:00,15,32,0,-3,0.425,0.111,1,0.0,0.0
E0,2023-07-10,15:00:00,Man United,Brentford,A Madley,1.67,4.2,4.75,1,16,3,15:00:00,15,1,1,0,0.496,0.415,1,2.0,1.0
E0,2023-07-10,17:30:00,Crystal Palace,Nott'm Forest,C Pawson,2.2,3.1,3.6,0,7,19,17:30:00,17,5,1,-2,0.397,0.374,1,0.5,0.5
E0,2023-08-10,14:00:00,Brighton,Liverpool,A Taylor,3.0,3.8,2.2,0,4,13,14:00:00,14,3,2,1,0.46,0.711,2,2.0,1.0
E0,2023-08-10,14:00:00,West Ham,Newcastle,P Bankes,3.2,3.75,2.1,0,25,17,14:00:00,14,25,3,-1,0.39,0.507,2,1.0,2.0
E0,2023-08-10,14:00:00,Wolves,Aston Villa,R Jones,3.5,3.4,2.1,0,26,1,14:00:00,14,27,0,0,0.362,0.503,2,2.5,1.5
E0,2023-08-10,16:30:00,Arsenal,Man City,M Oliver,2.9,3.3,2.4,1,0,15,16:30:00,16,22,3,1,0.684,0.74,2,0.0,0.0
E0,2023-10-21,12:30:00,Liverpool,Everton,C Pawson,1.33,5.75,7.5,1,13,8,12:30:00,12,5,4,1,0.711,0.344,1,2.5,1.5
E0,2023-10-21,15:00:00,Bournemouth,Wolves,P Tierney,2.38,3.4,3.0,2,2,26,15:00:00,15,26,-3,-2,0.401,0.362,1,0.5,1.5
E0,2023-10-21,15:00:00,Brentford,Burnley,J Smith,1.83,3.75,4.2,1,3,5,15:00:00,15,15,0,-1,0.415,0.214,1,1.0,0.0
E0,2023-10-21,15:00:00,Man City,Brighton,R Jones,1.4,5.25,6.5,1,15,4,15:00:00,15,27,5,-1,0.74,0.46,1,2.5,1.5
E0,2023-10-21,15:00:00,Newcastle,Crystal Palace,T Robinson,1.45,4.5,7.0,1,17,7,15:00:00,15,37,2,1,0.507,0.397,1,2.5,1.5
E0,2023-10-21,15:00:00,Nott'm Forest,Luton,S Barrott,1.67,3.75,5.5,0,19,14,15:00:00,15,32,3,-2,0.374,0.197,1,0.0,0.0
E0,2023-10-21,17:30:00,Chelsea,Arsenal,C Kavanagh,3.2,3.4,2.25,0,6,0,17:30:00,17,4,-1,3,0.525,0.684,2,0.0,1.0
E0,2023-10-21,20:00:00,Sheffield United,Man United,M Oliver,6.5,5.25,1.4,2,20,16,20:00:00,20,22,-3,-1,0.111,0.496,2,0.0,0.0
E0,2023-10-22,16:30:00,Aston Villa,West Ham,D Coote,1.85,3.6,4.0,1,1,25,16:30:00,16,7,5,0,0.503,0.39,1,0.5,0.5
E0,2023-10-23,20:00:00,Tottenham,Fulham,A Taylor,1.5,4.5,6.0,1,23,9,20:00:00,20,3,3,-1,0.506,0.425,1,1.0,1.0
E0,2023-10-27,20:00:00,Crystal Palace,Tottenham,A Madley,4.5,3.75,1.75,2,7,23,20:00:00,20,1,0,3,0.397,0.506,2,1.0,0.0
E0,2023-10-28,12:30:00,Chelsea,Brentford,S Hooper,1.65,4.0,5.25,2,6,3,12:30:00,12,33,-1,0,0.525,0.415,1,0.5,1.5
E0,2023-10-28,15:00:00,Arsenal,Sheffield United,T Robinson,1.13,8.5,19.0,1,0,20,15:00:00,15,37,3,-4,0.684,0.111,1,0.0,0.0
E0,2023-10-28,15:00:00,Bournemouth,Burnley,S Barrott,2.15,3.5,3.3,1,2,5,15:00:00,15,32,-3,-1,0.401,0.214,1,0.0,0.0
E0,2023-10-28,17:30:00,Wolves,Newcastle,A Taylor,4.2,4.0,1.75,0,26,17,17:30:00,17,3,-1,-1,0.362,0.507,2,1.5,0.5
E0,2023-10-29,13:00:00,West Ham,Everton,S Attwell,2.15,3.5,3.3,2,25,8,13:00:00,13,31,2,-1,0.39,0.344,1,2.0,1.0
E0,2023-10-29,14:00:00,Aston Villa,Luton,J Brooks,1.25,6.5,9.5,1,1,14,14:00:00,14,11,5,-2,0.503,0.197,1,0.0,0.0
E0,2023-10-29,14:00:00,Brighton,Fulham,M Salisbury,1.55,4.2,5.5,0,4,9,14:00:00,14,23,2,-1,0.46,0.425,1,0.0,0.0
E0,2023-10-29,14:00:00,Liverpool,Nott'm Forest,C Kavanagh,1.29,5.75,11.0,1,13,19,14:00:00,14,4,4,-2,0.711,0.374,1,1.0,0.0
E0,2023-10-29,15:30:00,Man United,Man City,P Tierney,5.0,3.8,1.67,2,16,15,15:30:00,15,26,1,1,0.496,0.74,2,1.0,0.0
E0,2023-04-11,12:30:00,Fulham,Man United,J Brooks,3.2,3.6,2.2,2,9,16,12:30:00,12,11,0,1,0.425,0.496,2,0.0,0.0
E0,2023-04-11,15:00:00,Brentford,West Ham,T Bramall,2.05,3.6,3.5,1,3,25,15:00:00,15,35,0,0,0.415,0.39,1,2.0,2.0
E0,2023-04-11,15:00:00,Burnley,Crystal Palace,P Bankes,2.75,3.25,2.6,2,5,7,15:00:00,15,25,-5,0,0.214,0.397,2,1.0,1.0
E0,2023-04-11,15:00:00,Everton,Brighton,T Robinson,3.1,3.6,2.2,0,8,4,15:00:00,15,37,-3,-1,0.344,0.46,2,0.0,2.0
E0,2023-04-11,15:00:00,Man City,Bournemouth,C Pawson,1.1,11.0,19.0,1,15,2,15:00:00,15,5,5,-4,0.74,0.401,1,1.0,1.0
E0,2023-04-11,15:00:00,Sheffield United,Wolves,R Jones,3.8,3.5,2.0,1,20,26,15:00:00,15,27,-4,0,0.111,0.362,2,0.0,0.0
E0,2023-04-11,17:30:00,Newcastle,Arsenal,S Attwell,2.8,3.2,2.6,1,17,0,17:30:00,17,31,3,2,0.507,0.684,2,1.5,0.5
E0,2023-05-11,14:00:00,Nott'm Forest,Aston Villa,J Gillett,4.2,3.75,1.85,1,19,1,14:00:00,14,12,2,0,0.374,0.503,2,0.5,0.5
E0,2023-05-11,16:30:00,Luton,Liverpool,A Madley,12.0,6.5,1.22,0,14,13,16:30:00,16,1,-3,1,0.197,0.711,2,0.0,0.0
E0,2023-06-11,20:00:00,Tottenham,Chelsea,M Oliver,2.0,3.75,3.5,2,23,6,20:00:00,20,22,3,0,0.506,0.525,1,1.5,0.5
E0,2023-11-11,12:30:00,Wolves,Tottenham,T Robinson,3.1,3.75,2.2,1,26,23,12:30:00,12,37,-1,4,0.362,0.506,2,1.0,1.0
E0,2023-11-11,15:00:00,Arsenal,Burnley,M Oliver,1.18,7.0,17.0,1,0,5,15:00:00,15,22,3,-2,0.684,0.214,1,0.5,1.5
E0,2023-11-11,15:00:00,Crystal Palace,Everton,S Barrott,2.45,3.2,3.0,2,7,8,15:00:00,15,32,-1,0,0.397,0.344,1,1.5,0.5
E0,2023-11-11,15:00:00,Man United,Luton,G Scott,1.33,5.25,9.5,1,16,14,15:00:00,15,10,-1,-2,0.496,0.197,1,0.0,0.0
E0,2023-11-11,17:30:00,Bournemouth,Newcastle,C Kavanagh,4.75,4.0,1.73,1,2,17,17:30:00,17,4,-2,-1,0.401,0.507,2,1.0,1.0
E0,2023-12-11,14:00:00,Aston Villa,Fulham,S Hooper,1.57,4.2,5.5,1,1,9,14:00:00,14,33,5,-2,0.503,0.425,1,1.0,0.0
E0,2023-12-11,14:00:00,Brighton,Sheffield United,J Brooks,1.25,5.75,13.0,0,4,20,14:00:00,14,11,1,-5,0.46,0.111,1,0.0,0.0
E0,2023-12-11,14:00:00,Liverpool,Brentford,P Tierney,1.4,5.0,6.5,1,13,3,14:00:00,14,26,5,0,0.711,0.415,1,2.5,0.5
E0,2023-12-11,14:00:00,West Ham,Nott'm Forest,M Salisbury,1.85,3.6,4.0,1,25,19,14:00:00,14,23,0,-2,0.39,0.374,1,1.0,0.0
E0,2023-12-11,16:30:00,Chelsea,Man City,A Taylor,5.0,3.7,1.73,0,6,15,16:30:00,16,3,-2,1,0.525,0.74,2,0.0,0.0
E0,2023-11-25,12:30:00,Man City,Liverpool,C Kavanagh,1.73,4.2,4.2,0,15,13,12:30:00,12,4,5,1,0.74,0.711,1,2.0,1.0
E0,2023-11-25,15:00:00,Burnley,West Ham,S Barrott,3.4,3.5,2.05,2,5,25,15:00:00,15,32,-5,-1,0.214,0.39,2,1.0,1.0
E0,2023-11-25,15:00:00,Luton,Crystal Palace,J Gillett,3.6,3.3,2.1,1,14,7,15:00:00,15,12,-3,0,0.197,0.397,2,0.0,0.0
E0,2023-11-25,15:00:00,Newcastle,Chelsea,S Hooper,2.55,3.5,2.63,1,17,6,15:00:00,15,33,3,2,0.507,0.525,1,1.5,0.5
E0,2023-11-25,15:00:00,Nott'm Forest,Brighton,A Taylor,3.2,3.6,2.15,2,19,4,15:00:00,15,3,2,0,0.374,0.46,2,1.5,0.5
E0,2023-11-25,15:00:00,Sheffield United,Bournemouth,A Madley,3.2,3.5,2.2,2,20,2,15:00:00,15,1,-2,-4,0.111,0.401,2,0.0,0.0
E0,2023-11-25,17:30:00,Brentford,Arsenal,T Robinson,4.5,3.75,1.75,2,3,0,17:30:00,17,37,1,2,0.415,0.684,2,1.5,0.5
E0,2023-11-26,14:00:00,Tottenham,Aston Villa,R Jones,2.3,3.8,2.8,2,23,1,14:00:00,14,27,3,0,0.506,0.503,1,1.0,1.0
E0,2023-11-26,16:30:00,Everton,Man United,J Brooks,2.7,3.4,2.55,2,8,16,16:30:00,16,11,-2,1,0.344,0.496,2,1.5,0.5
